ProductID,Category,BaseKey,BaseName,VariantDim1Name,VariantDim1Value,VariantDim2Name,VariantDim2Value
4178,HOME,HOME_BASE_000203,Ceramic Vase 0203,Size,Medium,Color,Ceramic Blue
4179,HOME,HOME_BASE_000203,Ceramic Vase 0203,Size,Medium,Color,Terracotta
4180,HOME,HOME_BASE_000204,Sofa 0204,Size,3-Seater,Color,Gray
4181,HOME,HOME_BASE_000204,Sofa 0204,Size,3-Seater,Color,Navy
4182,HOME,HOME_BASE_000204,Sofa 0204,Size,3-Seater,Color,Beige
4183,HOME,HOME_BASE_000205,Ceramic Vase 0205,Size,Medium,Color,Ceramic Blue
4184,HOME,HOME_BASE_000205,Ceramic Vase 0205,Size,Medium,Color,White
4185,HOME,HOME_BASE_000205,Ceramic Vase 0205,Size,Medium,Color,Terracotta
4186,HOME,HOME_BASE_000206,Table Lamp 0206,Room,Living Room,Color,Black
4187,HOME,HOME_BASE_000206,Table Lamp 0206,Room,Living Room,Color,Brass
4188,HOME,HOME_BASE_000206,Table Lamp 0206,Room,Living Room,Color,White
4189,HOME,HOME_BASE_000207,Wall Art Print 0207,Size,24x36,Style,Traditional
4190,HOME,HOME_BASE_000207,Wall Art Print 0207,Size,24x36,Style,Minimalist
4191,HOME,HOME_BASE_000207,Wall Art Print 0207,Size,24x36,Style,Modern
4192,HOME,HOME_BASE_000207,Wall Art Print 0207,Size,12x16,Style,Traditional
4193,HOME,HOME_BASE_000207,Wall Art Print 0207,Size,12x16,Style,Minimalist
4194,HOME,HOME_BASE_000207,Wall Art Print 0207,Size,12x16,Style,Modern
4195,HOME,HOME_BASE_000208,Ceramic Vase 0208,Size,Small,Color,Ceramic Blue
4196,HOME,HOME_BASE_000208,Ceramic Vase 0208,Size,Medium,Color,Ceramic Blue
4197,HOME,HOME_BASE_000209,Dining Table 0209,Material,Oak,Size,6-Person
4198,HOME,HOME_BASE_000209,Dining Table 0209,Material,Oak,Size,8-Person
4199,HOME,HOME_BASE_000209,Dining Table 0209,Material,Glass,Size,6-Person
4200,HOME,HOME_BASE_000209,Dining Table 0209,Material,Glass,Size,8-Person
4201,HOME,HOME_BASE_000210,Sofa 0210,Size,Sectional,Color,Navy
4202,HOME,HOME_BASE_000210,Sofa 0210,Size,Sectional,Color,Gray
4203,HOME,HOME_BASE_000210,Sofa 0210,Size,Loveseat,Color,Navy
4204,HOME,HOME_BASE_000210,Sofa 0210,Size,Loveseat,Color,Gray
4205,HOME,HOME_BASE_000210,Sofa 0210,Size,3-Seater,Color,Navy
4206,HOME,HOME_BASE_000210,Sofa 0210,Size,3-Seater,Color,Gray
4207,HOME,HOME_BASE_000211,Sofa 0211,Size,Sectional,Color,Gray
4208,HOME,HOME_BASE_000212,Sofa 0212,Size,Sectional,Color,Navy
4209,HOME,HOME_BASE_000212,Sofa 0212,Size,3-Seater,Color,Navy
4210,HOME,HOME_BASE_000212,Sofa 0212,Size,Loveseat,Color,Navy
4211,HOME,HOME_BASE_000213,Wall Art Print 0213,Size,8x10,Style,Minimalist
4212,HOME,HOME_BASE_000213,Wall Art Print 0213,Size,8x10,Style,Traditional
4213,HOME,HOME_BASE_000213,Wall Art Print 0213,Size,12x16,Style,Minimalist
4214,HOME,HOME_BASE_000213,Wall Art Print 0213,Size,12x16,Style,Traditional
4215,HOME,HOME_BASE_000214,Wall Art Print 0214,Size,18x24,Style,Modern
4216,HOME,HOME_BASE_000215,Dining Table 0215,Material,Oak,Size,8-Person
4217,HOME,HOME_BASE_000215,Dining Table 0215,Material,Oak,Size,6-Person
4218,HOME,HOME_BASE_000215,Dining Table 0215,Material,Oak,Size,4-Person
4219,HOME,HOME_BASE_000215,Dining Table 0215,Material,Walnut,Size,8-Person
4220,HOME,HOME_BASE_000215,Dining Table 0215,Material,Walnut,Size,6-Person
4221,HOME,HOME_BASE_000215,Dining Table 0215,Material,Walnut,Size,4-Person
4222,HOME,HOME_BASE_000216,Sofa 0216,Size,Sectional,Color,Gray
4223,HOME,HOME_BASE_000216,Sofa 0216,Size,3-Seater,Color,Gray
4224,HOME,HOME_BASE_000217,Sofa 0217,Size,Loveseat,Color,Beige
4225,HOME,HOME_BASE_000217,Sofa 0217,Size,Sectional,Color,Beige
4226,HOME,HOME_BASE_000217,Sofa 0217,Size,3-Seater,Color,Beige
4227,HOME,HOME_BASE_000218,Sofa 0218,Size,Sectional,Color,Navy
4228,HOME,HOME_BASE_000218,Sofa 0218,Size,Sectional,Color,Gray
4229,HOME,HOME_BASE_000218,Sofa 0218,Size,3-Seater,Color,Navy
4230,HOME,HOME_BASE_000218,Sofa 0218,Size,3-Seater,Color,Gray
4231,HOME,HOME_BASE_000219,Ceramic Vase 0219,Size,Large,Color,Ceramic Blue
4232,HOME,HOME_BASE_000219,Ceramic Vase 0219,Size,Large,Color,Black
4233,HOME,HOME_BASE_000219,Ceramic Vase 0219,Size,Large,Color,Terracotta
4234,HOME,HOME_BASE_000219,Ceramic Vase 0219,Size,Medium,Color,Ceramic Blue
4235,HOME,HOME_BASE_000219,Ceramic Vase 0219,Size,Medium,Color,Black
4236,HOME,HOME_BASE_000219,Ceramic Vase 0219,Size,Medium,Color,Terracotta
4237,HOME,HOME_BASE_000220,Dining Table 0220,Material,Oak,Size,6-Person
4238,HOME,HOME_BASE_000220,Dining Table 0220,Material,Oak,Size,8-Person
4239,HOME,HOME_BASE_000220,Dining Table 0220,Material,Oak,Size,4-Person
4240,HOME,HOME_BASE_000220,Dining Table 0220,Material,Glass,Size,6-Person
4241,HOME,HOME_BASE_000220,Dining Table 0220,Material,Glass,Size,8-Person
4242,HOME,HOME_BASE_000220,Dining Table 0220,Material,Glass,Size,4-Person
4243,HOME,HOME_BASE_000221,Wall Art Print 0221,Size,24x36,Style,Modern
4244,HOME,HOME_BASE_000221,Wall Art Print 0221,Size,24x36,Style,Boho
4245,HOME,HOME_BASE_000222,Ceramic Vase 0222,Size,Medium,Color,Black
4246,HOME,HOME_BASE_000222,Ceramic Vase 0222,Size,Medium,Color,Terracotta
4247,HOME,HOME_BASE_000222,Ceramic Vase 0222,Size,Small,Color,Black
4248,HOME,HOME_BASE_000222,Ceramic Vase 0222,Size,Small,Color,Terracotta
4249,HOME,HOME_BASE_000223,Ceramic Vase 0223,Size,Large,Color,Black
4250,HOME,HOME_BASE_000223,Ceramic Vase 0223,Size,Small,Color,Black
4251,HOME,HOME_BASE_000223,Ceramic Vase 0223,Size,Medium,Color,Black
4252,HOME,HOME_BASE_000224,Table Lamp 0224,Room,Living Room,Color,Brass
4253,HOME,HOME_BASE_000224,Table Lamp 0224,Room,Living Room,Color,Black
4254,HOME,HOME_BASE_000224,Table Lamp 0224,Room,Bedroom,Color,Brass
4255,HOME,HOME_BASE_000224,Table Lamp 0224,Room,Bedroom,Color,Black
4256,HOME,HOME_BASE_000224,Table Lamp 0224,Room,Kitchen,Color,Brass
4257,HOME,HOME_BASE_000224,Table Lamp 0224,Room,Kitchen,Color,Black
4258,HOME,HOME_BASE_000225,Ceramic Vase 0225,Size,Large,Color,Terracotta
4259,HOME,HOME_BASE_000225,Ceramic Vase 0225,Size,Large,Color,White
4260,HOME,HOME_BASE_000225,Ceramic Vase 0225,Size,Medium,Color,Terracotta
4261,HOME,HOME_BASE_000225,Ceramic Vase 0225,Size,Medium,Color,White
4262,HOME,HOME_BASE_000226,Table Lamp 0226,Room,Living Room,Color,White
4263,HOME,HOME_BASE_000226,Table Lamp 0226,Room,Living Room,Color,Black
4264,HOME,HOME_BASE_000226,Table Lamp 0226,Room,Kitchen,Color,White
4265,HOME,HOME_BASE_000226,Table Lamp 0226,Room,Kitchen,Color,Black
4266,HOME,HOME_BASE_000226,Table Lamp 0226,Room,Bedroom,Color,White
4267,HOME,HOME_BASE_000226,Table Lamp 0226,Room,Bedroom,Color,Black
4268,HOME,HOME_BASE_000227,Sofa 0227,Size,Sectional,Color,Navy
4269,HOME,HOME_BASE_000227,Sofa 0227,Size,3-Seater,Color,Navy
4270,HOME,HOME_BASE_000227,Sofa 0227,Size,Loveseat,Color,Navy
4271,HOME,HOME_BASE_000228,Table Lamp 0228,Room,Bedroom,Color,Brass
4272,HOME,HOME_BASE_000228,Table Lamp 0228,Room,Bedroom,Color,White
4273,HOME,HOME_BASE_000229,Table Lamp 0229,Room,Bedroom,Color,Black
4274,HOME,HOME_BASE_000229,Table Lamp 0229,Room,Bedroom,Color,Brass
4275,HOME,HOME_BASE_000230,Sofa 0230,Size,Sectional,Color,Navy
4276,HOME,HOME_BASE_000230,Sofa 0230,Size,Sectional,Color,Gray
4277,HOME,HOME_BASE_000230,Sofa 0230,Size,3-Seater,Color,Navy
4278,HOME,HOME_BASE_000230,Sofa 0230,Size,3-Seater,Color,Gray
4279,HOME,HOME_BASE_000230,Sofa 0230,Size,Loveseat,Color,Navy
4280,HOME,HOME_BASE_000230,Sofa 0230,Size,Loveseat,Color,Gray
4281,HOME,HOME_BASE_000231,Ceramic Vase 0231,Size,Large,Color,White
4282,HOME,HOME_BASE_000231,Ceramic Vase 0231,Size,Large,Color,Ceramic Blue
4283,HOME,HOME_BASE_000231,Ceramic Vase 0231,Size,Medium,Color,White
4284,HOME,HOME_BASE_000231,Ceramic Vase 0231,Size,Medium,Color,Ceramic Blue
4285,HOME,HOME_BASE_000232,Sofa 0232,Size,3-Seater,Color,Navy
4286,HOME,HOME_BASE_000232,Sofa 0232,Size,3-Seater,Color,Gray
4287,HOME,HOME_BASE_000232,Sofa 0232,Size,3-Seater,Color,Beige
4288,HOME,HOME_BASE_000233,Table Lamp 0233,Room,Office,Color,White
4289,HOME,HOME_BASE_000234,Ceramic Vase 0234,Size,Large,Color,Terracotta
4290,HOME,HOME_BASE_000234,Ceramic Vase 0234,Size,Large,Color,Ceramic Blue
4291,HOME,HOME_BASE_000234,Ceramic Vase 0234,Size,Large,Color,Black
4292,HOME,HOME_BASE_000235,Ceramic Vase 0235,Size,Medium,Color,Ceramic Blue
4293,HOME,HOME_BASE_000235,Ceramic Vase 0235,Size,Large,Color,Ceramic Blue
4294,HOME,HOME_BASE_000236,Ceramic Vase 0236,Size,Large,Color,Terracotta
4295,HOME,HOME_BASE_000236,Ceramic Vase 0236,Size,Large,Color,White
4296,HOME,HOME_BASE_000236,Ceramic Vase 0236,Size,Medium,Color,Terracotta
4297,HOME,HOME_BASE_000236,Ceramic Vase 0236,Size,Medium,Color,White
4298,HOME,HOME_BASE_000236,Ceramic Vase 0236,Size,Small,Color,Terracotta
4299,HOME,HOME_BASE_000236,Ceramic Vase 0236,Size,Small,Color,White
4300,HOME,HOME_BASE_000237,Wall Art Print 0237,Size,24x36,Style,Traditional
4301,HOME,HOME_BASE_000237,Wall Art Print 0237,Size,24x36,Style,Minimalist
4302,HOME,HOME_BASE_000237,Wall Art Print 0237,Size,18x24,Style,Traditional
4303,HOME,HOME_BASE_000237,Wall Art Print 0237,Size,18x24,Style,Minimalist
4304,HOME,HOME_BASE_000237,Wall Art Print 0237,Size,8x10,Style,Traditional
4305,HOME,HOME_BASE_000237,Wall Art Print 0237,Size,8x10,Style,Minimalist
4306,HOME,HOME_BASE_000238,Wall Art Print 0238,Size,18x24,Style,Traditional
4307,HOME,HOME_BASE_000238,Wall Art Print 0238,Size,8x10,Style,Traditional
4308,HOME,HOME_BASE_000239,Sofa 0239,Size,3-Seater,Color,Beige
4309,HOME,HOME_BASE_000239,Sofa 0239,Size,Loveseat,Color,Beige
4310,HOME,HOME_BASE_000239,Sofa 0239,Size,Sectional,Color,Beige
4311,HOME,HOME_BASE_000240,Wall Art Print 0240,Size,18x24,Style,Minimalist
4312,HOME,HOME_BASE_000240,Wall Art Print 0240,Size,18x24,Style,Boho
4313,HOME,HOME_BASE_000240,Wall Art Print 0240,Size,12x16,Style,Minimalist
4314,HOME,HOME_BASE_000240,Wall Art Print 0240,Size,12x16,Style,Boho
4315,HOME,HOME_BASE_000241,Dining Table 0241,Material,Walnut,Size,8-Person
4316,HOME,HOME_BASE_000242,Sofa 0242,Size,3-Seater,Color,Beige
4317,HOME,HOME_BASE_000242,Sofa 0242,Size,3-Seater,Color,Navy
4318,HOME,HOME_BASE_000242,Sofa 0242,Size,3-Seater,Color,Gray
4319,HOME,HOME_BASE_000242,Sofa 0242,Size,Loveseat,Color,Beige
4320,HOME,HOME_BASE_000242,Sofa 0242,Size,Loveseat,Color,Navy
4321,HOME,HOME_BASE_000242,Sofa 0242,Size,Loveseat,Color,Gray
4322,HOME,HOME_BASE_000242,Sofa 0242,Size,Sectional,Color,Beige
4323,HOME,HOME_BASE_000242,Sofa 0242,Size,Sectional,Color,Navy
4324,HOME,HOME_BASE_000242,Sofa 0242,Size,Sectional,Color,Gray
4325,HOME,HOME_BASE_000243,Table Lamp 0243,Room,Office,Color,White
4326,HOME,HOME_BASE_000243,Table Lamp 0243,Room,Office,Color,Brass
4327,HOME,HOME_BASE_000243,Table Lamp 0243,Room,Office,Color,Black
4328,HOME,HOME_BASE_000244,Ceramic Vase 0244,Size,Medium,Color,Black
4329,HOME,HOME_BASE_000244,Ceramic Vase 0244,Size,Large,Color,Black
4330,HOME,HOME_BASE_000244,Ceramic Vase 0244,Size,Small,Color,Black
4331,HOME,HOME_BASE_000245,Ceramic Vase 0245,Size,Medium,Color,Black
4332,HOME,HOME_BASE_000245,Ceramic Vase 0245,Size,Medium,Color,Terracotta
4333,HOME,HOME_BASE_000245,Ceramic Vase 0245,Size,Large,Color,Black
4334,HOME,HOME_BASE_000245,Ceramic Vase 0245,Size,Large,Color,Terracotta
4335,HOME,HOME_BASE_000245,Ceramic Vase 0245,Size,Small,Color,Black
4336,HOME,HOME_BASE_000245,Ceramic Vase 0245,Size,Small,Color,Terracotta
4337,HOME,HOME_BASE_000246,Ceramic Vase 0246,Size,Small,Color,Ceramic Blue
4338,HOME,HOME_BASE_000246,Ceramic Vase 0246,Size,Small,Color,White
4339,HOME,HOME_BASE_000246,Ceramic Vase 0246,Size,Medium,Color,Ceramic Blue
4340,HOME,HOME_BASE_000246,Ceramic Vase 0246,Size,Medium,Color,White
4341,HOME,HOME_BASE_000246,Ceramic Vase 0246,Size,Large,Color,Ceramic Blue
4342,HOME,HOME_BASE_000246,Ceramic Vase 0246,Size,Large,Color,White
4343,HOME,HOME_BASE_000247,Sofa 0247,Size,3-Seater,Color,Beige
4344,HOME,HOME_BASE_000247,Sofa 0247,Size,Loveseat,Color,Beige
4345,HOME,HOME_BASE_000248,Sofa 0248,Size,3-Seater,Color,Beige
4346,HOME,HOME_BASE_000248,Sofa 0248,Size,3-Seater,Color,Navy
4347,HOME,HOME_BASE_000248,Sofa 0248,Size,3-Seater,Color,Gray
4348,HOME,HOME_BASE_000248,Sofa 0248,Size,Loveseat,Color,Beige
4349,HOME,HOME_BASE_000248,Sofa 0248,Size,Loveseat,Color,Navy
4350,HOME,HOME_BASE_000248,Sofa 0248,Size,Loveseat,Color,Gray
4351,HOME,HOME_BASE_000248,Sofa 0248,Size,Sectional,Color,Beige
4352,HOME,HOME_BASE_000248,Sofa 0248,Size,Sectional,Color,Navy
4353,HOME,HOME_BASE_000248,Sofa 0248,Size,Sectional,Color,Gray
4354,HOME,HOME_BASE_000249,Table Lamp 0249,Room,Kitchen,Color,Brass
4355,HOME,HOME_BASE_000249,Table Lamp 0249,Room,Kitchen,Color,Black
4356,HOME,HOME_BASE_000249,Table Lamp 0249,Room,Kitchen,Color,White
4357,HOME,HOME_BASE_000249,Table Lamp 0249,Room,Bedroom,Color,Brass
4358,HOME,HOME_BASE_000249,Table Lamp 0249,Room,Bedroom,Color,Black
4359,HOME,HOME_BASE_000249,Table Lamp 0249,Room,Bedroom,Color,White
4360,HOME,HOME_BASE_000250,Table Lamp 0250,Room,Living Room,Color,Brass
4361,HOME,HOME_BASE_000250,Table Lamp 0250,Room,Living Room,Color,Black
4362,HOME,HOME_BASE_000251,Sofa 0251,Size,Sectional,Color,Navy
4363,HOME,HOME_BASE_000251,Sofa 0251,Size,Sectional,Color,Gray
4364,HOME,HOME_BASE_000251,Sofa 0251,Size,Sectional,Color,Beige
4365,HOME,HOME_BASE_000251,Sofa 0251,Size,3-Seater,Color,Navy
4366,HOME,HOME_BASE_000251,Sofa 0251,Size,3-Seater,Color,Gray
4367,HOME,HOME_BASE_000251,Sofa 0251,Size,3-Seater,Color,Beige
4368,HOME,HOME_BASE_000252,Dining Table 0252,Material,Walnut,Size,6-Person
4369,HOME,HOME_BASE_000252,Dining Table 0252,Material,Glass,Size,6-Person
4370,HOME,HOME_BASE_000253,Dining Table 0253,Material,Oak,Size,4-Person
4371,HOME,HOME_BASE_000253,Dining Table 0253,Material,Glass,Size,4-Person
4372,HOME,HOME_BASE_000253,Dining Table 0253,Material,Walnut,Size,4-Person
4373,HOME,HOME_BASE_000254,Ceramic Vase 0254,Size,Small,Color,Ceramic Blue
4374,HOME,HOME_BASE_000255,Dining Table 0255,Material,Walnut,Size,8-Person
4375,HOME,HOME_BASE_000255,Dining Table 0255,Material,Walnut,Size,4-Person
4376,HOME,HOME_BASE_000255,Dining Table 0255,Material,Oak,Size,8-Person
4377,HOME,HOME_BASE_000255,Dining Table 0255,Material,Oak,Size,4-Person
4378,HOME,HOME_BASE_000256,Wall Art Print 0256,Size,18x24,Style,Modern
4379,HOME,HOME_BASE_000256,Wall Art Print 0256,Size,18x24,Style,Boho
4380,HOME,HOME_BASE_000256,Wall Art Print 0256,Size,18x24,Style,Traditional
4381,HOME,HOME_BASE_000256,Wall Art Print 0256,Size,12x16,Style,Modern
4382,HOME,HOME_BASE_000256,Wall Art Print 0256,Size,12x16,Style,Boho
4383,HOME,HOME_BASE_000256,Wall Art Print 0256,Size,12x16,Style,Traditional
4384,HOME,HOME_BASE_000257,Dining Table 0257,Material,Walnut,Size,8-Person
4385,HOME,HOME_BASE_000257,Dining Table 0257,Material,Oak,Size,8-Person
4386,HOME,HOME_BASE_000258,Sofa 0258,Size,3-Seater,Color,Gray
4387,HOME,HOME_BASE_000259,Wall Art Print 0259,Size,18x24,Style,Minimalist
4388,HOME,HOME_BASE_000260,Sofa 0260,Size,Loveseat,Color,Beige
4389,HOME,HOME_BASE_000260,Sofa 0260,Size,Loveseat,Color,Navy
4390,HOME,HOME_BASE_000260,Sofa 0260,Size,Loveseat,Color,Gray
4391,HOME,HOME_BASE_000260,Sofa 0260,Size,3-Seater,Color,Beige
4392,HOME,HOME_BASE_000260,Sofa 0260,Size,3-Seater,Color,Navy
4393,HOME,HOME_BASE_000260,Sofa 0260,Size,3-Seater,Color,Gray
4394,HOME,HOME_BASE_000260,Sofa 0260,Size,Sectional,Color,Beige
4395,HOME,HOME_BASE_000260,Sofa 0260,Size,Sectional,Color,Navy
4396,HOME,HOME_BASE_000260,Sofa 0260,Size,Sectional,Color,Gray
4397,HOME,HOME_BASE_000261,Dining Table 0261,Material,Walnut,Size,8-Person
4398,HOME,HOME_BASE_000262,Table Lamp 0262,Room,Living Room,Color,Brass
4399,HOME,HOME_BASE_000263,Dining Table 0263,Material,Oak,Size,6-Person
4400,HOME,HOME_BASE_000263,Dining Table 0263,Material,Oak,Size,8-Person
4401,HOME,HOME_BASE_000263,Dining Table 0263,Material,Glass,Size,6-Person
4402,HOME,HOME_BASE_000263,Dining Table 0263,Material,Glass,Size,8-Person
4403,HOME,HOME_BASE_000263,Dining Table 0263,Material,Walnut,Size,6-Person
4404,HOME,HOME_BASE_000263,Dining Table 0263,Material,Walnut,Size,8-Person
4405,HOME,HOME_BASE_000264,Wall Art Print 0264,Size,18x24,Style,Traditional
4406,HOME,HOME_BASE_000264,Wall Art Print 0264,Size,18x24,Style,Boho
4407,HOME,HOME_BASE_000264,Wall Art Print 0264,Size,18x24,Style,Modern
4408,HOME,HOME_BASE_000265,Sofa 0265,Size,3-Seater,Color,Gray
4409,HOME,HOME_BASE_000265,Sofa 0265,Size,3-Seater,Color,Navy
4410,HOME,HOME_BASE_000265,Sofa 0265,Size,3-Seater,Color,Beige
4411,HOME,HOME_BASE_000266,Table Lamp 0266,Room,Kitchen,Color,Black
4412,HOME,HOME_BASE_000266,Table Lamp 0266,Room,Kitchen,Color,White
4413,HOME,HOME_BASE_000266,Table Lamp 0266,Room,Kitchen,Color,Brass
4414,HOME,HOME_BASE_000267,Ceramic Vase 0267,Size,Medium,Color,White
4415,HOME,HOME_BASE_000267,Ceramic Vase 0267,Size,Medium,Color,Terracotta
4416,HOME,HOME_BASE_000267,Ceramic Vase 0267,Size,Medium,Color,Black
4417,HOME,HOME_BASE_000267,Ceramic Vase 0267,Size,Small,Color,White
4418,HOME,HOME_BASE_000267,Ceramic Vase 0267,Size,Small,Color,Terracotta
4419,HOME,HOME_BASE_000267,Ceramic Vase 0267,Size,Small,Color,Black
4420,HOME,HOME_BASE_000268,Ceramic Vase 0268,Size,Small,Color,Black
4421,HOME,HOME_BASE_000268,Ceramic Vase 0268,Size,Small,Color,Terracotta
4422,HOME,HOME_BASE_000268,Ceramic Vase 0268,Size,Medium,Color,Black
4423,HOME,HOME_BASE_000268,Ceramic Vase 0268,Size,Medium,Color,Terracotta
4424,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,12x16,Style,Boho
4425,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,12x16,Style,Minimalist
4426,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,12x16,Style,Modern
4427,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,8x10,Style,Boho
4428,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,8x10,Style,Minimalist
4429,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,8x10,Style,Modern
4430,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,24x36,Style,Boho
4431,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,24x36,Style,Minimalist
4432,HOME,HOME_BASE_000269,Wall Art Print 0269,Size,24x36,Style,Modern
4433,HOME,HOME_BASE_000270,Dining Table 0270,Material,Oak,Size,6-Person
4434,HOME,HOME_BASE_000270,Dining Table 0270,Material,Oak,Size,8-Person
4435,HOME,HOME_BASE_000270,Dining Table 0270,Material,Oak,Size,4-Person
4436,HOME,HOME_BASE_000271,Sofa 0271,Size,Sectional,Color,Gray
4437,HOME,HOME_BASE_000271,Sofa 0271,Size,Loveseat,Color,Gray
4438,HOME,HOME_BASE_000272,Wall Art Print 0272,Size,8x10,Style,Minimalist
4439,HOME,HOME_BASE_000272,Wall Art Print 0272,Size,12x16,Style,Minimalist
4440,HOME,HOME_BASE_000272,Wall Art Print 0272,Size,18x24,Style,Minimalist
4441,HOME,HOME_BASE_000273,Sofa 0273,Size,3-Seater,Color,Navy
4442,HOME,HOME_BASE_000273,Sofa 0273,Size,Loveseat,Color,Navy
4443,HOME,HOME_BASE_000273,Sofa 0273,Size,Sectional,Color,Navy
4444,HOME,HOME_BASE_000274,Sofa 0274,Size,Sectional,Color,Navy
4445,HOME,HOME_BASE_000274,Sofa 0274,Size,Sectional,Color,Beige
4446,HOME,HOME_BASE_000274,Sofa 0274,Size,3-Seater,Color,Navy
4447,HOME,HOME_BASE_000274,Sofa 0274,Size,3-Seater,Color,Beige
4448,HOME,HOME_BASE_000274,Sofa 0274,Size,Loveseat,Color,Navy
4449,HOME,HOME_BASE_000274,Sofa 0274,Size,Loveseat,Color,Beige
4450,HOME,HOME_BASE_000275,Sofa 0275,Size,Sectional,Color,Gray
4451,HOME,HOME_BASE_000275,Sofa 0275,Size,Sectional,Color,Navy
4452,HOME,HOME_BASE_000275,Sofa 0275,Size,Loveseat,Color,Gray
4453,HOME,HOME_BASE_000275,Sofa 0275,Size,Loveseat,Color,Navy
4454,HOME,HOME_BASE_000275,Sofa 0275,Size,3-Seater,Color,Gray
4455,HOME,HOME_BASE_000275,Sofa 0275,Size,3-Seater,Color,Navy
4456,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Small,Color,Black
4457,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Small,Color,White
4458,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Small,Color,Terracotta
4459,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Medium,Color,Black
4460,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Medium,Color,White
4461,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Medium,Color,Terracotta
4462,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Large,Color,Black
4463,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Large,Color,White
4464,HOME,HOME_BASE_000276,Ceramic Vase 0276,Size,Large,Color,Terracotta
4465,HOME,HOME_BASE_000277,Dining Table 0277,Material,Walnut,Size,4-Person
4466,HOME,HOME_BASE_000278,Ceramic Vase 0278,Size,Small,Color,Black
4467,HOME,HOME_BASE_000278,Ceramic Vase 0278,Size,Small,Color,Terracotta
4468,HOME,HOME_BASE_000279,Dining Table 0279,Material,Oak,Size,4-Person
4469,HOME,HOME_BASE_000279,Dining Table 0279,Material,Glass,Size,4-Person
4470,HOME,HOME_BASE_000280,Wall Art Print 0280,Size,18x24,Style,Minimalist
4471,HOME,HOME_BASE_000280,Wall Art Print 0280,Size,12x16,Style,Minimalist
4472,HOME,HOME_BASE_000281,Sofa 0281,Size,3-Seater,Color,Gray
4473,HOME,HOME_BASE_000281,Sofa 0281,Size,Sectional,Color,Gray
4474,HOME,HOME_BASE_000281,Sofa 0281,Size,Loveseat,Color,Gray
4475,HOME,HOME_BASE_000282,Sofa 0282,Size,3-Seater,Color,Gray
4476,HOME,HOME_BASE_000282,Sofa 0282,Size,3-Seater,Color,Navy
4477,HOME,HOME_BASE_000282,Sofa 0282,Size,Loveseat,Color,Gray
4478,HOME,HOME_BASE_000282,Sofa 0282,Size,Loveseat,Color,Navy
4479,HOME,HOME_BASE_000283,Dining Table 0283,Material,Oak,Size,4-Person
4480,HOME,HOME_BASE_000283,Dining Table 0283,Material,Oak,Size,6-Person
4481,HOME,HOME_BASE_000283,Dining Table 0283,Material,Oak,Size,8-Person
4482,HOME,HOME_BASE_000283,Dining Table 0283,Material,Glass,Size,4-Person
4483,HOME,HOME_BASE_000283,Dining Table 0283,Material,Glass,Size,6-Person
4484,HOME,HOME_BASE_000283,Dining Table 0283,Material,Glass,Size,8-Person
4485,HOME,HOME_BASE_000284,Ceramic Vase 0284,Size,Medium,Color,Ceramic Blue
4486,HOME,HOME_BASE_000284,Ceramic Vase 0284,Size,Large,Color,Ceramic Blue
4487,HOME,HOME_BASE_000285,Wall Art Print 0285,Size,12x16,Style,Traditional
4488,HOME,HOME_BASE_000285,Wall Art Print 0285,Size,18x24,Style,Traditional
4489,HOME,HOME_BASE_000285,Wall Art Print 0285,Size,24x36,Style,Traditional
4490,HOME,HOME_BASE_000286,Table Lamp 0286,Room,Kitchen,Color,White
4491,HOME,HOME_BASE_000286,Table Lamp 0286,Room,Kitchen,Color,Black
4492,HOME,HOME_BASE_000287,Wall Art Print 0287,Size,8x10,Style,Traditional
4493,HOME,HOME_BASE_000287,Wall Art Print 0287,Size,8x10,Style,Boho
4494,HOME,HOME_BASE_000287,Wall Art Print 0287,Size,8x10,Style,Modern
4495,HOME,HOME_BASE_000288,Table Lamp 0288,Room,Kitchen,Color,Black
4496,HOME,HOME_BASE_000288,Table Lamp 0288,Room,Kitchen,Color,Brass
4497,HOME,HOME_BASE_000289,Sofa 0289,Size,Sectional,Color,Gray
4498,HOME,HOME_BASE_000290,Dining Table 0290,Material,Oak,Size,4-Person
4499,HOME,HOME_BASE_000290,Dining Table 0290,Material,Oak,Size,6-Person
